time,lat,long,download_speed,upload_speed,latency,connection_type,isp,day,date,day_type,session,temperature,climate,env_type,location,floor,mobility,movement_speed,gsm_dbm,gsm_asu,gsm_rssi,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,cdma_asu,cdma_band,lte_rsrp,lte_rsrq,lte_rssnr,lte_cqi,lte_band,nr_dbm,nr_rsrp,nr_rsrq,nr_sssinr,nr_csicqi,nr_csirsrp,nr_csirsrq,nr_band,nr_timing,contributor
11:29,13.0151665,80.2377964,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.99,,,,,,,,,,,-87,-11,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
11:29,13.0151638,80.237784,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.91,,,,,,,,,,,-88,-11,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
11:29,13.0151669,80.2377638,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.91,,,,,,,,,,,-96,-20,0,2147483647,3,,-107,,,,,,,,Yuvaraj 
11:30,13.0152333,80.2376833,13.182000160217285,0.13699999451637268,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.00,,,,,,,,,,,-104,-20,0,2147483647,3,,-44,,,,,,,,Yazhiniyan 
11:30,13.0152333,80.2376833,13.182000160217285,0.13699999451637268,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.00,,,,,,,,,,,-93,-11,0,2147483647,3,,-44,,,,,,,,Yazhiniyan 
11:30,13.0152333,80.2376833,13.182000160217285,0.13699999451637268,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.00,,,,,,,,,,,-91,-11,0,2147483647,3,,-44,,,,,,,,Yazhiniyan 
11:31,13.0152333,80.2376833,13.182000160217285,0.13699999451637268,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.00,,,,,,,,,,,-92,-11,0,2147483647,3,,-44,,,,,,,,Yazhiniyan 
11:31,13.0152333,80.2376833,13.182000160217285,0.13699999451637268,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.00,,,,,,,,,,,-93,-12,0,2147483647,3,,-113,,,,,,,,Yazhiniyan 
11:31,13.0152333,80.2376833,13.182000160217285,0.13699999451637268,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.00,,,,,,,,,,,-91,-11,0,2147483647,3,,-113,,,,,,,,Yazhiniyan 
11:31,13.0152333,80.2376833,13.182000160217285,0.13699999451637268,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.00,,,,,,,,,,,-95,-12,0,2147483647,3,,-113,,,,,,,,Yazhiniyan 
11:31,13.0152328,80.2376763,13.182000160217285,0.13699999451637268,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.19,,,,,,,,,,,-95,-11,0,2147483647,3,,-113,,,,,,,,Yazhiniyan 
11:31,13.0152355,80.2376754,13.182000160217285,0.13699999451637268,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.19,,,,,,,,,,,-95,-11,0,2147483647,3,,-113,,,,,,,,Yazhiniyan 
11:31,13.0152348,80.2376758,13.182000160217285,0.13699999451637268,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.19,,,,,,,,,,,-96,-11,0,2147483647,3,,-113,,,,,,,,Yazhiniyan 
11:38,13.0134203,80.2361802,28.908000946044922,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.25,,,,,,,,,,,-108,-18,0,2147483647,1,,-112,,,,,,,,Yazhiniyan 
11:38,13.0134091,80.2361962,28.908000946044922,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,No movement,0.19,,,,,,,,,,,-113,-20,0,2147483647,1,,-112,,,,,,,,Yazhiniyan 
11:38,13.0134236,80.2362145,28.908000946044922,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.25,,,,,,,,,,,-110,-20,0,2147483647,1,,-44,,,,,,,,Yazhiniyan 
11:38,13.0134319,80.2362091,28.908000946044922,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.45,,,,,,,,,,,-102,-10,0,2147483647,1,,-44,,,,,,,,Yazhiniyan 
11:38,13.0134294,80.2362105,28.908000946044922,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.45,,,,,,,,,,,-102,-10,0,2147483647,1,,-44,,,,,,,,Yazhiniyan 
11:38,13.0134282,80.2362143,28.908000946044922,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.28,,,,,,,,,,,-113,-18,0,2147483647,1,,-97,,,,,,,,Yazhiniyan 
11:38,13.0134341,80.2362224,28.908000946044922,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.51,,,,,,,,,,,-108,-17,0,2147483647,3,,-117,,,,,,,,Yazhiniyan 
11:38,13.0134435,80.2362003,28.908000946044922,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.51,,,,,,,,,,,-108,-17,0,2147483647,3,,-117,,,,,,,,Yazhiniyan 
11:38,13.0134536,80.2362012,28.908000946044922,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.51,,,,,,,,,,,-108,-16,0,2147483647,3,,-117,,,,,,,,Yazhiniyan 
11:38,13.0134604,80.2362061,28.908000946044922,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.59,,,,,,,,,,,-110,-20,0,2147483647,3,,-117,,,,,,,,Yazhiniyan 
11:38,13.0134711,80.2362027,28.908000946044922,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.59,,,,,,,,,,,-107,-18,0,2147483647,3,,-117,,,,,,,,Yazhiniyan 
11:38,13.0134829,80.2362123,28.908000946044922,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Walking,0.73,,,,,,,,,,,-105,-19,0,2147483647,3,,-117,,,,,,,,Yazhiniyan 
11:38,13.0134859,80.2362181,28.908000946044922,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Walking,0.73,,,,,,,,,,,-103,-14,0,2147483647,3,,-117,,,,,,,,Yazhiniyan 
11:38,13.0134804,80.2362264,28.908000946044922,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Walking,0.73,,,,,,,,,,,-103,-14,0,2147483647,3,,-117,,,,,,,,Yazhiniyan 
11:38,13.0134607,80.2362446,28.908000946044922,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.58,,,,,,,,,,,-106,-18,0,2147483647,3,,-117,,,,,,,,Yazhiniyan 
11:38,13.0134493,80.2362593,28.908000946044922,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.58,,,,,,,,,,,-109,-19,0,2147483647,3,,-115,,,,,,,,Yazhiniyan 
11:36,13.0131069,80.2363245,0.0,0.0,0,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,,0,No movement,0.00,,,,,,,,,,,-106,-18,0,2147483647,3,,,,,,,,,,
11:38,13.0133947,80.2357305,234.4239959716797,3.0290000438690186,12,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,No movement,0.12,,,,,,,,,,,-107,-17,0,2147483647,3,,,,,,,,,,Yuvaraj 
11:38,13.0133958,80.2357308,234.4239959716797,3.0290000438690186,12,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,No movement,0.12,,,,,,,,,,,-107,-16,0,2147483647,3,,,,,,,,,,Yuvaraj 
11:38,13.0133994,80.2357289,234.4239959716797,3.0290000438690186,12,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,No movement,0.12,,,,,,,,,,,-109,-16,0,2147483647,3,,,,,,,,,,Yuvaraj 
11:38,13.0133989,80.2357337,234.4239959716797,3.0290000438690186,12,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,Slow Walking,0.29,,,,,,,,,,,-109,-16,0,2147483647,3,,,,,,,,,,Yuvaraj 
11:39,13.0134475,80.2357244,279.85198974609375,3.3429999351501465,10,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,No movement,0.11,,,,,,,,,,,-105,-15,0,2147483647,3,,,,,,,,,,Yuvaraj 
11:39,13.0134474,80.2357244,279.85198974609375,3.3429999351501465,10,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,No movement,0.00,,,,,,,,,,,-105,-15,0,2147483647,3,,,,,,,,,,Yuvaraj 
11:39,13.0134474,80.2357244,279.85198974609375,3.3429999351501465,10,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,No movement,0.00,,,,,,,,,,,-107,-17,0,2147483647,3,,,,,,,,,,Yuvaraj 
11:39,13.0140276,80.2357855,0.6169999837875366,0.07800000160932541,41,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,PrintingDeptRoad,0,No movement,0.00,,,,,,,,,,,-120,-20,0,0,40,,,,,,,,,,Hariharan
11:39,13.0131399,80.2357618,0.6169999837875366,0.07800000160932541,41,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,PrintingDeptRoad,0,Slow Walking,0.22,,,,,,,,,,,-116,-19,0,0,40,,,,,,,,,,Hariharan
